height,weight,label
200,165,fat
200,144,fat
161,89,fat
196,83,normal
172,59,normal
152,161,fat
180,129,fat
170,38,thin
164,117,fat
159,141,fat
151,116,fat
161,183,fat
167,42,thin
200,188,fat
193,53,thin
157,95,fat
160,139,fat
198,197,fat
173,188,fat
185,130,fat
191,128,fat
195,174,fat
194,171,fat
153,43,thin
198,147,fat
166,73,fat
181,71,normal
161,157,fat
190,193,fat
180,157,fat
162,113,fat
200,156,fat
163,135,fat
159,67,fat
179,141,fat
172,92,fat
167,49,thin
174,124,fat
166,42,thin
183,44,thin
161,113,fat
168,159,fat
161,46,thin
167,195,fat
156,41,thin
164,110,fat
190,131,fat
172,139,fat
170,143,fat
173,141,fat
176,87,fat
168,184,fat
182,182,fat
177,73,normal
156,39,thin
190,35,thin
186,35,thin
193,53,thin
190,198,fat
185,75,normal
199,37,thin
187,153,fat
199,135,fat
185,148,fat
176,175,fat
189,45,thin
196,178,fat
194,183,fat
168,36,thin
182,42,thin
163,110,fat
174,79,fat
186,72,normal
152,134,fat
160,105,fat
160,146,fat
172,192,fat
155,130,fat
189,175,fat
188,165,fat
176,73,normal
161,38,thin
176,152,fat
167,167,fat
177,80,fat
156,187,fat
173,146,fat
186,41,thin
161,88,fat
187,40,thin
187,149,fat
187,155,fat
157,77,fat
170,100,fat
172,92,fat
171,92,fat
194,40,thin
193,135,fat
170,153,fat
151,85,fat
152,38,thin
173,107,fat
170,68,normal
168,69,normal
184,115,fat
183,135,fat
189,150,fat
194,162,fat
150,94,fat
157,167,fat
176,160,fat
171,58,normal
164,64,normal
194,115,fat
161,119,fat
197,152,fat
191,35,thin
161,189,fat
179,88,fat
175,48,thin
166,122,fat
180,133,fat
190,139,fat
197,140,fat
164,47,thin
162,115,fat
184,35,thin
178,157,fat
179,85,fat
172,174,fat
154,36,thin
178,132,fat
186,88,fat
170,73,fat
165,197,fat
194,76,normal
162,170,fat
178,53,thin
156,45,thin
184,71,normal
194,36,thin
200,79,normal
187,113,fat
189,80,normal
164,78,fat
153,195,fat
173,39,thin
188,91,fat
178,123,fat
181,67,normal
182,53,thin
182,87,fat
174,159,fat
157,152,fat
151,200,fat
177,174,fat
196,106,fat
155,130,fat
173,183,fat
188,173,fat
197,68,thin
189,105,fat
153,194,fat
151,110,fat
158,115,fat
158,81,fat
165,109,fat
167,45,thin
187,39,thin
169,63,normal
179,171,fat
197,78,normal
179,192,fat
195,123,fat
156,187,fat
196,117,fat
182,97,fat
171,69,normal
167,67,normal
185,97,fat
183,104,fat
159,180,fat
179,46,thin
163,125,fat
151,78,fat
164,126,fat
156,74,fat
175,189,fat
178,143,fat
161,165,fat
198,159,fat
178,158,fat
175,94,fat
157,199,fat
171,168,fat
165,53,normal
165,56,normal
200,112,fat
194,141,fat
173,86,fat
170,101,fat
190,115,fat
171,174,fat
157,196,fat
191,185,fat
152,161,fat
180,105,fat
154,153,fat
164,162,fat
165,98,fat
177,92,fat
160,141,fat
192,192,fat
191,144,fat
181,111,fat
162,92,fat
164,200,fat
184,95,fat
188,64,thin
197,59,thin
168,122,fat
181,85,fat
189,109,fat
172,170,fat
174,134,fat
172,147,fat
168,87,fat
177,160,fat
158,126,fat
170,44,thin
193,99,fat
170,100,fat
181,158,fat
177,54,thin
173,188,fat
180,114,fat
156,91,fat
165,53,normal
192,157,fat
171,42,thin
198,52,thin
198,139,fat
160,165,fat
167,173,fat
179,116,fat
151,152,fat
155,177,fat
190,188,fat
195,60,thin
195,186,fat
198,44,thin
199,114,fat
182,90,fat
151,141,fat
178,105,fat
189,127,fat
162,152,fat
163,173,fat
165,196,fat
170,48,thin
159,104,fat
199,47,thin
198,197,fat
168,102,fat
198,172,fat
169,99,fat
162,186,fat
186,37,thin
197,118,fat
187,65,normal
167,98,fat
168,62,normal
152,65,fat
185,141,fat
179,126,fat
161,118,fat
180,115,fat
199,199,fat
170,154,fat
160,169,fat
177,149,fat
158,171,fat
160,147,fat
156,135,fat
192,46,thin
174,190,fat
159,90,fat
151,136,fat
152,195,fat
196,81,normal
189,57,thin
168,100,fat
188,115,fat
151,156,fat
192,57,thin
188,91,fat
163,178,fat
181,53,thin
193,179,fat
165,86,fat
162,35,thin
160,78,fat
173,57,normal
200,51,thin
157,57,normal
160,151,fat
176,157,fat
196,199,fat
159,171,fat
195,183,fat
179,187,fat
196,149,fat
165,67,normal
191,160,fat
190,80,normal
161,140,fat
168,73,fat
167,180,fat
161,165,fat
169,130,fat
166,76,fat
181,176,fat
173,191,fat
186,39,thin
191,166,fat
172,69,normal
184,100,fat
153,183,fat
152,129,fat
178,152,fat
190,131,fat
180,61,normal
158,64,fat
170,47,thin
199,149,fat
194,66,thin
158,200,fat
156,173,fat
164,195,fat
163,165,fat
183,138,fat
195,53,thin
154,168,fat
186,83,normal
175,75,normal
165,48,thin
159,65,fat
172,172,fat
159,174,fat
184,56,thin
154,38,thin
174,114,fat
185,117,fat
182,37,thin
180,177,fat
185,72,normal
186,49,thin
198,96,normal
189,145,fat
190,87,normal
170,194,fat
193,69,normal
150,161,fat
175,187,fat
184,36,thin
189,142,fat
200,36,thin
160,105,fat
154,62,fat
197,143,fat
200,161,fat
182,84,fat
154,46,normal
176,97,fat
153,144,fat
157,88,fat
176,198,fat
158,85,fat
182,148,fat
183,172,fat
192,140,fat
153,117,fat
190,122,fat
157,109,fat
200,133,fat
200,173,fat
160,198,fat
178,38,thin
182,144,fat
189,94,fat
198,178,fat
162,39,thin
199,49,thin
161,49,normal
186,67,normal
179,120,fat
198,131,fat
161,75,fat
151,148,fat
156,115,fat
197,180,fat
174,84,fat
162,169,fat
169,139,fat
178,49,thin
160,106,fat
180,195,fat
178,134,fat
153,185,fat
169,133,fat
168,177,fat
167,115,fat
187,65,normal
196,188,fat
162,155,fat
178,152,fat
175,58,normal
171,101,fat
179,196,fat
194,42,thin
198,113,fat
161,171,fat
196,36,thin
159,49,normal
155,189,fat
160,93,fat
150,149,fat
198,103,fat
169,84,fat
179,108,fat
155,55,normal
186,79,normal
187,176,fat
165,118,fat
175,112,fat
175,185,fat
167,160,fat
194,97,fat
166,82,fat
163,77,fat
151,39,thin
197,123,fat
174,77,fat
167,57,normal
162,82,fat
163,83,fat
155,198,fat
178,62,normal
176,51,thin
198,79,normal
162,137,fat
178,163,fat
164,55,normal
164,145,fat
172,119,fat
150,121,fat
177,161,fat
193,124,fat
154,151,fat
170,109,fat
176,126,fat
151,158,fat
190,127,fat
171,47,thin
169,51,thin
180,74,normal
166,155,fat
184,151,fat
150,109,fat
176,134,fat
195,38,thin
154,114,fat
165,75,fat
180,91,fat
173,57,normal
158,78,fat
195,110,fat
192,57,thin
159,55,normal
181,175,fat
154,176,fat
175,183,fat
161,99,fat
178,70,normal
150,53,normal
182,161,fat
186,55,thin
179,136,fat
194,53,thin
196,83,normal
188,86,normal
174,199,fat
200,35,thin
167,120,fat
163,78,fat
158,36,thin
188,106,fat
184,85,fat
152,106,fat
188,165,fat
154,140,fat
173,197,fat
157,194,fat
200,192,fat
186,169,fat
170,174,fat
193,143,fat
161,114,fat
197,123,fat
183,163,fat
183,40,thin
159,76,fat
189,40,thin
192,111,fat
186,157,fat
182,153,fat
151,68,fat
195,136,fat
153,99,fat
168,38,thin
194,75,normal
180,190,fat
154,66,fat
165,93,fat
163,168,fat
169,48,thin
172,80,fat
200,184,fat
199,173,fat
153,94,fat
200,111,fat
175,103,fat
154,188,fat
154,44,normal
175,105,fat
198,145,fat
155,47,normal
194,129,fat
200,173,fat
174,186,fat
192,77,normal
195,112,fat
170,189,fat
161,74,fat
153,56,normal
166,55,normal
159,83,fat
188,49,thin
168,98,fat
170,76,fat
168,65,normal
162,144,fat
167,139,fat
166,156,fat
169,54,normal
182,80,normal
158,146,fat
159,165,fat
171,102,fat
169,199,fat
195,40,thin
155,100,fat
158,84,fat
176,45,thin
151,50,normal
184,42,thin
181,170,fat
184,158,fat
160,189,fat
190,85,normal
189,91,fat
179,200,fat
168,60,normal
185,97,fat
162,167,fat
193,189,fat
179,195,fat
162,41,thin
190,49,thin
179,168,fat
157,166,fat
158,113,fat
150,38,thin
193,180,fat
177,133,fat
176,103,fat
160,186,fat
191,49,thin
163,37,thin
150,63,fat
191,148,fat
162,101,fat
197,108,fat
186,99,fat
170,56,normal
157,170,fat
160,185,fat
168,151,fat
171,54,thin
191,37,thin
170,186,fat
162,73,fat
150,167,fat
182,116,fat
178,129,fat
168,64,normal
183,84,fat
166,178,fat
161,121,fat
159,106,fat
151,48,normal
157,175,fat
195,109,fat
159,38,thin
200,88,normal
190,93,fat
190,126,fat
154,164,fat
190,64,thin
195,130,fat
157,141,fat
184,76,normal
167,189,fat
158,61,normal
158,73,fat
193,96,fat
158,79,fat
164,121,fat
163,187,fat
189,91,fat
193,70,normal
153,163,fat
157,94,fat
186,43,thin
179,89,fat
158,45,thin
162,160,fat
178,190,fat
180,177,fat
197,176,fat
160,45,thin
195,84,normal
167,49,thin
179,53,thin
177,126,fat
181,174,fat
183,194,fat
153,193,fat
176,182,fat
163,61,normal
175,86,fat
196,79,normal
176,63,normal
166,161,fat
156,160,fat
173,110,fat
167,55,normal
162,71,fat
178,143,fat
183,120,fat
174,42,thin
156,46,normal
194,56,thin
174,65,normal
179,148,fat
185,37,thin
188,45,thin
165,200,fat
159,140,fat
173,82,fat
165,171,fat
192,122,fat
161,160,fat
163,106,fat
159,88,fat
182,156,fat
198,61,thin
151,124,fat
199,158,fat
183,82,normal
190,136,fat
195,97,fat
178,159,fat
192,168,fat
179,176,fat
167,195,fat
172,43,thin
197,124,fat
154,168,fat
174,164,fat
182,164,fat
168,171,fat
163,134,fat
168,189,fat
151,56,normal
197,47,thin
162,167,fat
193,143,fat
191,37,thin
184,90,fat
200,194,fat
199,159,fat
168,65,normal
194,138,fat
164,41,thin
182,180,fat
180,160,fat
182,65,normal
175,187,fat
165,190,fat
195,129,fat
174,140,fat
195,128,fat
198,95,normal
188,107,fat
185,148,fat
186,144,fat
182,86,fat
158,113,fat
177,188,fat
176,68,normal
159,121,fat
177,61,normal
190,56,thin
163,113,fat
175,162,fat
172,42,thin
171,175,fat
169,110,fat
169,99,fat
188,132,fat
194,88,normal
193,101,fat
166,181,fat
198,164,fat
191,195,fat
183,181,fat
193,172,fat
171,152,fat
168,154,fat
152,124,fat
188,50,thin
186,127,fat
155,39,thin
174,168,fat
154,99,fat
167,149,fat
180,115,fat
151,186,fat
193,103,fat
184,187,fat
188,162,fat
156,200,fat
169,189,fat
154,188,fat
192,50,thin
171,105,fat
180,193,fat
192,188,fat
198,176,fat
156,134,fat
161,181,fat
154,99,fat
165,148,fat
171,131,fat
192,187,fat
160,191,fat
150,190,fat
182,176,fat
178,151,fat
177,160,fat
172,173,fat
168,103,fat
153,108,fat
184,51,thin
172,126,fat
172,82,fat
163,174,fat
189,128,fat
152,172,fat
189,189,fat
197,138,fat
155,139,fat
156,51,normal
171,129,fat
176,104,fat
164,150,fat
200,144,fat
199,156,fat
181,68,normal
166,41,thin
165,77,fat
189,139,fat
169,191,fat
150,73,fat
191,200,fat
175,165,fat
183,185,fat
192,140,fat
158,112,fat
200,71,thin
196,71,thin
176,110,fat
166,193,fat
181,129,fat
171,192,fat
154,178,fat
154,94,fat
152,188,fat
177,143,fat
195,100,fat
164,67,normal
166,143,fat
161,74,fat
179,49,thin
178,154,fat
150,55,normal
183,129,fat
174,80,fat
171,38,thin
174,159,fat
163,104,fat
173,106,fat
197,67,thin
167,128,fat
195,129,fat
159,70,fat
195,176,fat
189,93,fat
177,116,fat
168,62,normal
189,131,fat
153,187,fat
161,126,fat
151,48,normal
158,192,fat
183,137,fat
165,163,fat
165,64,normal
166,138,fat
171,126,fat
157,72,fat
197,154,fat
189,118,fat
159,44,thin
153,119,fat
163,64,normal
150,191,fat
161,120,fat
188,88,normal
197,67,thin
153,63,fat
197,179,fat
184,56,thin
166,124,fat
168,37,thin
185,111,fat
200,85,normal
178,168,fat
152,131,fat
155,195,fat
195,178,fat
175,69,normal
180,68,normal
180,157,fat
169,129,fat
175,141,fat
163,103,fat
199,77,normal
188,181,fat
164,152,fat
195,104,fat
195,76,normal
152,170,fat
186,124,fat
176,62,normal
178,99,fat
155,176,fat
194,39,thin
172,68,normal
174,190,fat
178,190,fat
189,162,fat
161,95,fat
176,136,fat
167,108,fat
183,46,thin
182,179,fat
163,43,thin
174,65,normal
196,87,normal
157,47,normal
197,154,fat
159,116,fat
157,114,fat
181,109,fat
186,47,thin
154,85,fat
178,151,fat
165,99,fat
177,69,normal
200,71,thin
172,197,fat
196,108,fat
171,191,fat
186,134,fat
154,81,fat
171,143,fat
157,85,fat
172,133,fat
194,89,normal
177,153,fat
151,148,fat
161,180,fat
188,197,fat
163,106,fat
178,108,fat
174,175,fat
194,161,fat
188,42,thin
197,69,thin
151,113,fat
166,151,fat
155,46,normal
182,52,thin
156,48,normal
187,159,fat
156,185,fat
169,122,fat
154,171,fat
191,184,fat
176,55,thin
195,61,thin
166,42,thin
198,138,fat
197,134,fat
174,64,normal
191,183,fat
182,73,normal
155,120,fat
195,97,fat
165,142,fat
191,109,fat
185,61,thin
171,154,fat
183,94,fat
174,127,fat
156,104,fat
192,111,fat
153,127,fat
166,97,fat
162,90,fat
200,118,fat
177,57,thin
189,172,fat
164,68,fat
150,40,thin
167,143,fat
164,38,thin
160,134,fat
155,135,fat
190,107,fat
171,162,fat
168,77,fat
168,155,fat
187,87,normal
170,53,thin
151,146,fat
160,78,fat
180,136,fat
183,43,thin
194,163,fat
178,191,fat
161,172,fat
187,88,fat
198,113,fat
167,128,fat
182,130,fat
170,107,fat
178,142,fat
152,150,fat
173,36,thin
156,93,fat
173,163,fat
176,89,fat
170,91,fat
169,129,fat
164,48,thin
159,159,fat
162,170,fat
163,44,thin
192,126,fat
180,194,fat
180,52,thin
161,184,fat
162,198,fat
181,38,thin
187,71,normal
169,49,thin
158,54,normal
188,43,thin
168,93,fat
197,59,thin
167,149,fat
195,189,fat
152,88,fat
155,192,fat
193,166,fat
176,134,fat
163,59,normal
190,113,fat
176,148,fat
178,138,fat
178,99,fat
193,113,fat
153,87,fat
156,150,fat
196,154,fat
193,140,fat
182,173,fat
175,68,normal
154,97,fat
190,195,fat
184,126,fat
164,93,fat
165,84,fat
188,52,thin
160,162,fat
159,93,fat
173,35,thin
198,113,fat
161,145,fat
164,100,fat
194,163,fat
173,106,fat
199,63,thin
153,187,fat
156,63,fat
186,60,thin
194,140,fat
184,149,fat
151,69,fat
167,89,fat
175,141,fat
199,164,fat
192,199,fat
162,124,fat
197,113,fat
155,61,fat
171,148,fat
186,144,fat
150,85,fat
190,143,fat
171,195,fat
199,132,fat
169,38,thin
167,186,fat
190,107,fat
178,85,fat
197,176,fat
161,129,fat
170,127,fat
162,150,fat
161,164,fat
167,165,fat
178,104,fat
196,44,thin
196,134,fat
184,116,fat
195,200,fat
198,39,thin
162,197,fat
191,58,thin
170,89,fat
158,95,fat
162,47,thin
182,118,fat
168,47,thin
166,108,fat
166,87,fat
151,145,fat
150,92,fat
191,149,fat
169,191,fat
178,124,fat
155,78,fat
178,118,fat
192,35,thin
186,165,fat
159,61,normal
198,42,thin
150,99,fat
200,84,normal
160,78,fat
166,142,fat
159,169,fat
184,153,fat
150,38,thin
151,123,fat
158,74,fat
169,159,fat
168,42,thin
157,124,fat
162,94,fat
172,53,thin
151,134,fat
152,153,fat
181,112,fat
169,109,fat
198,131,fat
150,111,fat
192,120,fat
185,177,fat
200,125,fat
196,171,fat
173,157,fat
192,196,fat
195,142,fat
183,170,fat
195,93,normal
163,70,fat
153,188,fat
165,70,fat
185,68,normal
193,70,normal
153,80,fat
197,132,fat
180,104,fat
154,161,fat
172,118,fat
174,48,thin
170,80,fat
173,71,normal
190,162,fat
192,137,fat
155,155,fat
167,184,fat
189,97,fat
156,59,normal
178,57,thin
176,100,fat
155,184,fat
175,108,fat
175,67,normal
154,127,fat
168,35,thin
152,166,fat
162,72,fat
170,42,thin
192,127,fat
178,137,fat
162,51,normal
193,192,fat
175,85,fat
186,57,thin
167,92,fat
183,99,fat
158,86,fat
160,195,fat
166,37,thin
152,105,fat
171,40,thin
170,93,fat
189,110,fat
195,54,thin
174,116,fat
199,63,thin
177,76,normal
189,140,fat
177,184,fat
184,64,normal
151,174,fat
150,129,fat
196,165,fat
169,57,normal
194,88,normal
197,82,normal
171,127,fat
177,188,fat
154,145,fat
179,100,fat
172,64,normal
191,176,fat
154,81,fat
178,151,fat
194,42,thin
186,35,thin
153,80,fat
159,74,fat
150,184,fat
200,183,fat
157,82,fat
173,108,fat
178,54,thin
200,199,fat
151,164,fat
164,42,thin
170,59,normal
183,71,normal
188,77,normal
176,172,fat
177,86,fat
169,104,fat
161,192,fat
178,135,fat
155,152,fat
193,200,fat
153,96,fat
166,114,fat
186,149,fat
157,68,fat
176,143,fat
198,109,fat
164,41,thin
175,113,fat
170,36,thin
198,141,fat
180,89,fat
155,68,fat
177,49,thin
194,177,fat
188,53,thin
195,44,thin
158,196,fat
199,190,fat
165,65,normal
181,162,fat
169,110,fat
158,178,fat
175,111,fat
156,59,normal
151,75,fat
167,166,fat
157,59,normal
193,168,fat
164,110,fat
177,127,fat
199,153,fat
192,126,fat
167,43,thin
167,87,fat
165,52,normal
200,189,fat
152,90,fat
170,188,fat
161,114,fat
157,162,fat
182,131,fat
155,164,fat
153,130,fat
150,157,fat
150,127,fat
168,55,normal
176,147,fat
159,183,fat
174,96,fat
154,109,fat
169,195,fat
179,111,fat
183,42,thin
152,130,fat
173,105,fat
195,172,fat
177,52,thin
187,173,fat
174,135,fat
164,166,fat
167,138,fat
155,88,fat
155,50,normal
180,131,fat
200,197,fat
197,191,fat
164,35,thin
169,77,fat
160,42,thin
153,103,fat
182,73,normal
152,48,normal
177,190,fat
196,78,normal
152,57,normal
164,140,fat
164,173,fat
187,190,fat
195,100,fat
186,63,thin
200,63,thin
161,101,fat
168,146,fat
153,157,fat
150,35,thin
154,49,normal
150,174,fat
154,52,normal
185,98,fat
161,193,fat
182,152,fat
165,173,fat
161,145,fat
185,90,fat
150,200,fat
191,56,thin
195,134,fat
182,159,fat
200,35,thin
155,140,fat
165,35,thin
183,140,fat
166,111,fat
161,88,fat
178,164,fat
182,64,normal
165,61,normal
184,158,fat
162,187,fat
187,179,fat
173,58,normal
177,66,normal
191,136,fat
151,170,fat
191,118,fat
162,117,fat
181,96,fat
157,170,fat
176,144,fat
185,74,normal
195,124,fat
157,48,normal
165,95,fat
181,149,fat
152,142,fat
194,59,thin
163,81,fat
168,148,fat
180,167,fat
179,65,normal
157,116,fat
165,199,fat
184,80,normal
157,148,fat
150,95,fat
153,115,fat
174,97,fat
161,112,fat
182,195,fat
177,148,fat
196,107,fat
162,152,fat
192,45,thin
177,163,fat
175,163,fat
160,76,fat
171,166,fat
180,47,thin
160,89,fat
198,84,normal
168,83,fat
185,154,fat
191,144,fat
198,68,thin
188,71,normal
158,61,normal
185,119,fat
156,160,fat
164,36,thin
177,55,thin
154,187,fat
173,162,fat
171,178,fat
158,98,fat
169,82,fat
172,157,fat
193,194,fat
195,186,fat
189,116,fat
160,117,fat
159,45,thin
200,109,fat
152,57,normal
194,45,thin
175,88,fat
169,155,fat
160,92,fat
160,77,fat
190,91,fat
171,112,fat
158,94,fat
192,180,fat
173,79,fat
171,62,normal
180,112,fat
188,96,fat
181,148,fat
159,129,fat
190,78,normal
152,136,fat
153,152,fat
163,151,fat
168,152,fat
194,196,fat
153,63,fat
181,177,fat
159,75,fat
193,180,fat
177,147,fat
162,54,normal
164,187,fat
194,40,thin
155,101,fat
176,102,fat
155,125,fat
154,91,fat
173,125,fat
164,38,thin
154,84,fat
161,64,normal
154,150,fat
193,117,fat
195,114,fat
176,47,thin
185,49,thin
173,66,normal
189,135,fat
196,57,thin
165,139,fat
192,192,fat
168,127,fat
151,84,fat
199,157,fat
174,36,thin
162,45,thin
175,164,fat
177,176,fat
188,65,thin
161,186,fat
195,191,fat
159,55,normal
171,173,fat
189,153,fat
163,62,normal
164,164,fat
195,41,thin
174,181,fat
150,100,fat
193,99,fat
191,156,fat
180,192,fat
172,147,fat
162,116,fat
187,155,fat
170,144,fat
152,57,normal
176,124,fat
186,187,fat
172,140,fat
167,44,thin
169,149,fat
181,39,thin
156,128,fat
162,158,fat
159,142,fat
200,149,fat
156,189,fat
194,197,fat
187,86,normal
182,94,fat
155,89,fat
197,165,fat
189,197,fat
186,86,normal
199,142,fat
183,89,fat
171,159,fat
176,106,fat
163,162,fat
169,132,fat
152,175,fat
178,64,normal
179,181,fat
183,69,normal
195,154,fat
176,141,fat
166,187,fat
157,128,fat
175,145,fat
181,100,fat
154,93,fat
154,182,fat
177,165,fat
164,74,fat
162,124,fat
187,150,fat
178,60,normal
176,179,fat
192,50,thin
178,173,fat
194,187,fat
180,60,normal
157,91,fat
169,87,fat
176,116,fat
176,50,thin
167,37,thin
184,136,fat
161,143,fat
200,90,normal
191,102,fat
181,56,thin
155,113,fat
195,88,normal
180,138,fat
194,44,thin
150,59,fat
162,170,fat
176,198,fat
161,155,fat
160,125,fat
162,44,thin
168,169,fat
193,168,fat
200,91,normal
175,44,thin
182,38,thin
171,181,fat
194,35,thin
171,63,normal
156,120,fat
194,72,normal
153,161,fat
169,56,normal
187,99,fat
177,79,fat
151,105,fat
187,172,fat
184,40,thin
159,53,normal
160,157,fat
163,141,fat
181,99,fat
191,69,normal
183,90,fat
180,73,normal
150,156,fat
151,53,normal
182,139,fat
157,188,fat
200,41,thin
194,142,fat
196,71,thin
188,170,fat
191,153,fat
180,123,fat
158,144,fat
183,45,thin
155,114,fat
195,113,fat
171,194,fat
200,133,fat
154,113,fat
169,156,fat
188,124,fat
191,108,fat
173,88,fat
159,48,normal
181,46,thin
178,188,fat
167,66,normal
197,121,fat
176,64,normal
191,90,normal
153,138,fat
179,192,fat
194,117,fat
168,72,fat
150,41,thin
186,42,thin
166,79,fat
183,186,fat
150,42,normal
156,131,fat
171,138,fat
181,188,fat
174,107,fat
171,199,fat
179,83,fat
158,104,fat
180,43,thin
164,167,fat
171,55,normal
180,118,fat
161,81,fat
156,140,fat
163,157,fat
155,53,normal
156,127,fat
168,168,fat
154,136,fat
159,168,fat
195,95,normal
173,168,fat
160,142,fat
159,150,fat
182,118,fat
199,133,fat
169,83,fat
159,180,fat
165,124,fat
189,137,fat
182,188,fat
177,157,fat
193,175,fat
176,127,fat
170,198,fat
200,144,fat
158,196,fat
179,74,normal
192,160,fat
160,37,thin
162,159,fat
187,164,fat
181,156,fat
175,89,fat
195,38,thin
193,102,fat
182,66,normal
159,142,fat
188,89,fat
161,129,fat
151,108,fat
200,171,fat
167,79,fat
175,185,fat
153,156,fat
173,194,fat
160,97,fat
178,191,fat
188,115,fat
156,171,fat
180,197,fat
158,81,fat
150,74,fat
194,59,thin
165,168,fat
180,141,fat
178,94,fat
152,44,normal
164,104,fat
199,41,thin
171,53,thin
183,179,fat
153,35,thin
169,178,fat
152,63,fat
182,146,fat
188,152,fat
190,71,normal
179,125,fat
150,110,fat
180,129,fat
162,142,fat
188,197,fat
196,50,thin
187,59,thin
184,53,thin
195,89,normal
174,82,fat
200,171,fat
160,166,fat
183,147,fat
177,185,fat
184,41,thin
175,189,fat
187,63,thin
151,147,fat
184,70,normal
194,120,fat
183,174,fat
155,178,fat
172,81,fat
198,80,normal
184,128,fat
185,173,fat
190,107,fat
155,199,fat
160,90,fat
160,37,thin
179,73,normal
190,143,fat
155,70,fat
176,125,fat
198,124,fat
187,84,normal
180,137,fat
172,105,fat
153,85,fat
197,153,fat
161,51,normal
170,192,fat
162,67,fat
193,151,fat
160,116,fat
174,84,fat
153,94,fat
176,119,fat
181,96,fat
153,54,normal
187,71,normal
155,44,thin
155,169,fat
173,117,fat
192,143,fat
152,119,fat
169,39,thin
161,51,normal
187,88,fat
183,167,fat
192,56,thin
192,89,normal
181,142,fat
176,68,normal
170,182,fat
159,127,fat
166,70,fat
173,192,fat
182,150,fat
168,171,fat
156,67,fat
195,144,fat
172,171,fat
156,188,fat
168,136,fat
165,180,fat
160,149,fat
150,173,fat
161,123,fat
161,93,fat
191,129,fat
186,56,thin
166,134,fat
155,127,fat
167,130,fat
166,144,fat
188,154,fat
178,187,fat
181,172,fat
153,65,fat
150,116,fat
171,173,fat
156,87,fat
200,113,fat
192,72,normal
153,129,fat
162,171,fat
182,51,thin
184,132,fat
154,116,fat
150,40,thin
192,91,normal
180,145,fat
193,158,fat
167,172,fat
177,187,fat
156,143,fat
199,171,fat
162,173,fat
157,92,fat
186,177,fat
177,137,fat
174,106,fat
159,117,fat
184,193,fat
196,66,thin
151,168,fat
183,43,thin
179,88,fat
171,112,fat
189,129,fat
168,112,fat
172,38,thin
188,113,fat
163,107,fat
155,108,fat
157,177,fat
188,56,thin
156,189,fat
169,89,fat
196,165,fat
157,103,fat
182,55,thin
176,63,normal
163,41,thin
160,112,fat
174,193,fat
196,185,fat
198,94,normal
154,157,fat
191,180,fat
183,136,fat
194,111,fat
184,125,fat
198,89,normal
151,146,fat
172,174,fat
173,103,fat
196,166,fat
193,182,fat
197,144,fat
200,133,fat
180,47,thin
155,55,normal
187,136,fat
174,178,fat
174,155,fat
153,147,fat
163,174,fat
170,77,fat
180,137,fat
191,175,fat
179,97,fat
188,180,fat
166,149,fat
179,56,thin
162,134,fat
154,36,thin
189,40,thin
192,182,fat
155,170,fat
166,178,fat
164,44,thin
155,120,fat
167,107,fat
155,71,fat
194,40,thin
172,70,normal
196,162,fat
164,74,fat
159,131,fat
160,55,normal
163,159,fat
194,48,thin
182,180,fat
173,190,fat
191,133,fat
170,116,fat
191,149,fat
200,88,normal
189,114,fat
164,164,fat
178,164,fat
197,70,thin
170,193,fat
178,146,fat
159,161,fat
158,149,fat
156,89,fat
192,45,thin
160,196,fat
157,65,fat
191,131,fat
197,152,fat
186,66,normal
187,104,fat
190,66,thin
155,158,fat
165,193,fat
153,58,normal
189,166,fat
172,187,fat
154,52,normal
185,89,fat
189,147,fat
171,159,fat
154,38,thin
179,178,fat
174,39,thin
169,151,fat
173,36,thin
185,83,normal
181,156,fat
152,176,fat
169,149,fat
173,163,fat
160,149,fat
164,119,fat
168,142,fat
194,151,fat
153,125,fat
198,130,fat
191,183,fat
151,198,fat
173,166,fat
156,151,fat
169,165,fat
162,163,fat
151,41,thin
191,50,thin
200,176,fat
169,45,thin
192,144,fat
195,46,thin
193,177,fat
157,109,fat
200,166,fat
193,125,fat
157,88,fat
173,50,thin
156,192,fat
160,99,fat
181,146,fat
164,92,fat
179,131,fat
194,142,fat
199,119,fat
193,179,fat
162,108,fat
193,119,fat
168,78,fat
190,125,fat
151,117,fat
160,62,normal
187,140,fat
192,193,fat
172,133,fat
168,45,thin
176,165,fat
172,96,fat
169,62,normal
167,174,fat
166,53,normal
199,121,fat
155,68,fat
152,132,fat
192,100,fat
185,131,fat
191,182,fat
164,55,normal
179,183,fat
185,95,fat
167,196,fat
199,128,fat
163,151,fat
195,120,fat
162,99,fat
174,106,fat
185,151,fat
151,69,fat
158,92,fat
198,127,fat
180,50,thin
162,132,fat
182,180,fat
172,187,fat
194,176,fat
167,82,fat
158,75,fat
153,134,fat
166,85,fat
150,194,fat
186,127,fat
197,173,fat
191,100,fat
172,176,fat
183,37,thin
170,176,fat
173,151,fat
193,182,fat
197,56,thin
195,90,normal
159,181,fat
187,46,thin
199,176,fat
178,100,fat
163,59,normal
161,64,normal
159,189,fat
176,186,fat
160,182,fat
187,90,fat
157,155,fat
179,149,fat
192,160,fat
194,122,fat
157,171,fat
157,91,fat
150,187,fat
181,137,fat
194,59,thin
152,172,fat
193,98,fat
159,142,fat
195,173,fat
196,44,thin
199,63,thin
154,137,fat
154,48,normal
195,84,normal
165,59,normal
150,55,normal
